ydatestr,iprob_1d,iprob_2d,iprob_1w,final_prob_1d,final_prob_2d,final_prob_1w,n1dg,n2dg,n1wg
2014-07-11,0.517997370153983,0.522455231051197,0.526135443850819,0.503515165810685,0.510712612639388,0.515597313764878,0.0048435379681536,0.00291141516202344,0.00541276803366594
2014-07-14,0.502336855274294,0.517255873026484,0.512497989794861,0.487792726326456,0.500256338417429,0.491661789678299,-0.00193212280613016,0.00226900425135786,-0.00175509584745324
2014-07-15,0.517207028638757,0.51713540523129,0.50631597922278,0.498037537005552,0.498694089432145,0.482457833597687,0.00420112705748802,-0.00763292372043052,0.00519439714586881
2014-07-16,0.511934888990283,0.516681922439617,0.505604476577498,0.493630660870126,0.498251056627159,0.478954622801609,-0.0118340507779185,-0.00156910276656064,0.00274529792033592
2014-07-17,0.538022932433121,0.527740214192671,0.515613235537935,0.51573675899371,0.501392438175854,0.474196645054032,0.0102649480113579,0.00794468029593701,0.015249320777072
2014-07-18,0.504821035374111,0.516600605004078,0.504129301046941,0.486185118019133,0.492585769680026,0.462449504711351,-0.00232026771542089,0.0026958700611633,6.06605938671588e-05
2014-07-21,0.512532505521406,0.523004316322,0.510014473186202,0.499640111859908,0.502312709494461,0.485042569707499,0.00501613777658419,0.00677058565486182,0.00267527348084493
2014-07-22,0.512516053529525,0.519407199844218,0.510395494478747,0.503419980558391,0.498218203109015,0.487003491710294,0.00175444787827763,0.00224261854676949,-0.00684637993879595
2014-07-23,0.509031026981078,0.515340550790992,0.507963231199019,0.493292841420083,0.497668989365384,0.485316589211469,0.000488170668491868,-0.00436097268305095,-0.00852537229304334
2014-07-24,0.511887627531867,0.509520708171891,0.498044357609998,0.489408501157785,0.486890804610329,0.469971457593876,-0.00484914335154282,-0.0045610230082246,-0.0288282578295556
2014-07-25,0.523512491596854,0.517594980907254,0.517213470100581,0.503429383419379,0.499374459553985,0.498997882758603,0.000288120343318218,-0.00423962472846374,-0.0268861773001607
2014-07-28,0.51572876058148,0.514601021276533,0.511748007235132,0.493667690339259,0.494886450491894,0.487416155605731,-0.00452774507178196,-0.00446682982012588,-0.0201727213465999
2014-07-29,0.52192991881735,0.521087588766375,0.522712364875343,0.506874449158151,0.507664303818801,0.511155925956645,6.0915251656078e-05,-0.0199383741136964,-0.0252493718114673
2014-07-30,0.521542652770507,0.526073947887437,0.523831087837126,0.513683147935376,0.520695305905508,0.526873976098253,-0.0199992893653524,-0.0228584004511413,-0.0252935174892262
2014-07-31,0.555281466733443,0.540954221410258,0.555325153657361,0.550697785632037,0.542073786606568,0.577678235440928,-0.00285911108578886,0.00432993911809131,-0.0109288485344467
2014-08-01,0.537513554407005,0.538086449593597,0.548399754469427,0.533958159432441,0.541992734866112,0.561814471789329,0.00718905020388017,-0.00249640459475209,0.0033451938809962
2014-08-04,0.500170516216495,0.528413100109713,0.531158603374683,0.508499177837266,0.543152379010219,0.561704706596529,-0.00968545479863226,-0.00966983150742975,-0.00106756610400257
2014-08-05,0.548854910446861,0.543027827674283,0.529179136923409,0.554436981276178,0.558537538948787,0.563803952148711,1.56232912025105e-05,-0.00554097380082769,0.00705131209607281
2014-08-06,0.542477309655457,0.54297786310301,0.533182791487758,0.547994483395987,0.559962864826196,0.573784538402591,-0.0055565970920302,0.00597479479200651,0.0137899429238012
2014-08-07,0.535716372292632,0.530368342107756,0.508964051079214,0.527813476682862,0.536089625038085,0.512404969140831,0.0115313918840367,0.0142907766396009,0.0238849583937746
