ydatestr,ydate,openp,cp
2008-07-29,733618,123.98,126.28
2008-07-30,733619,127.11,128.53
2008-07-31,733620,127.4,126.83
2008-08-01,733621,127.12,126.16
2008-08-04,733624,126.04,124.99
2008-08-05,733625,126.02,128.36
2008-08-06,733626,128.02,128.93
2008-08-07,733627,127.96,127.01
2008-08-08,733628,126.58,129.37
2008-08-11,733631,129.47,130.71
2008-08-12,733632,130.28,129.35
2008-08-13,733633,128.79,128.57
2008-08-14,733634,127.84,129.54
2008-08-15,733635,129.93,130.17
2008-08-18,733638,130.43,128.39
2008-08-19,733639,127.42,126.99
2008-08-20,733640,127.39,127.58
2008-08-21,733641,126.75,127.8
2008-08-22,733642,128.67,129.65
2008-08-25,733645,128.8,127.02
2008-08-26,733646,127.02,127.39
2008-08-27,733647,127.55,128.63
2008-08-28,733648,129.28,130.19
2008-08-29,733649,129.73,128.79
2008-09-02,733653,130.03,127.99
2008-09-03,733654,127.88,127.88
2008-09-04,733655,126.97,124.03
2008-09-05,733656,123.29,124.42
2008-09-08,733659,128.04,126.99
2008-09-09,733660,127.1,123.22
2008-09-10,733661,123.89,123.72
2008-09-11,733662,122.12,125.51
2008-09-12,733663,124.29,126.09
2008-09-15,733666,121.63,120.09
2008-09-16,733667,117.2,122.1
2008-09-17,733668,119.64,116.61
2008-09-18,733669,118.05,120.07
2008-09-19,733670,126.7,124.12
2008-09-22,733673,124.45,121.31
2008-09-23,733674,120.85,118.55
2008-09-24,733675,119.35,118.93
2008-09-25,733676,119.4,120.79
2008-09-26,733677,118.83,120.85
2008-09-29,733680,119.14,111.38
2008-09-30,733681,113.51,115.99
2008-10-01,733682,115.27,116.06
2008-10-02,733683,114.95,111.85
2008-10-03,733684,112.86,110.34
2008-10-06,733687,107.15,104.72
2008-10-07,733688,106.84,100.03
2008-10-08,733689,97.52,97.51
2008-10-09,733690,99.66,90.7
2008-10-10,733691,86.76,88.5
2008-10-13,733694,93.87,101.35
2008-10-14,733695,104.7,99.85
2008-10-15,733696,97.46,90.02
2008-10-16,733697,91.29,93.77
2008-10-17,733698,91.99,93.21
2008-10-20,733701,95.35,98.81
2008-10-21,733702,96.97,95.86
2008-10-22,733703,93.2,90.64
2008-10-23,733704,90.29,91.69
2008-10-24,733705,84.06,87.04
2008-10-27,733708,85.97,83.95
2008-10-28,733709,87.34,93.76
2008-10-29,733710,93.77,93.08
2008-10-30,733711,95.78,96.3
2008-10-31,733712,95.08,96.83
2008-11-03,733715,96.78,97.11
2008-11-04,733716,99.06,100.41
2008-11-05,733717,99.2,96.19
2008-11-06,733718,94.46,90.86
2008-11-07,733719,91.65,93.86
2008-11-10,733722,95.21,92.63
2008-11-11,733723,90.76,89.77
2008-11-12,733724,88.23,85.82
2008-11-13,733725,86.13,91.17
2008-11-14,733726,89.41,86.62
2008-11-17,733729,86.38,85.47
2008-11-18,733730,85.15,87.08
2008-11-19,733731,85.91,81.5
2008-11-20,733732,80.13,75.45
2008-11-21,733733,77.46,79.52
2008-11-24,733736,81.92,85.03
2008-11-25,733737,87.3,85.66
2008-11-26,733738,84.3,88.97
2008-11-28,733740,88.63,90.09
2008-12-01,733743,87.51,82.11
2008-12-02,733744,83.47,85.27
2008-12-03,733745,83.4,87.32
2008-12-04,733746,86.06,85.3
2008-12-05,733747,83.65,87.93
2008-12-08,733750,90.34,91
2008-12-09,733751,90.37,89.5
2008-12-10,733752,90.32,90.11
2008-12-11,733753,89.54,87.94
2008-12-12,733754,85.55,88.99
2008-12-15,733757,89.02,87.75
2008-12-16,733758,91.88,91.88
2008-12-17,733759,90.84,90.99
2008-12-18,733760,91.4,89.29
2008-12-19,733761,89.1,88.19
2008-12-22,733764,88.58,87.06
2008-12-23,733765,87.53,86.16
2008-12-24,733766,86.45,86.66
2008-12-26,733768,87.24,87.16
2008-12-29,733771,87.24,86.91
2008-12-30,733772,87.51,88.97
2008-12-31,733773,89.08,90.24
2009-01-02,733775,90.44,92.96
2009-01-05,733778,92.63,92.85
2009-01-06,733779,93.64,93.47
2009-01-07,733780,92,90.67
2009-01-08,733781,90.16,91.04
2009-01-09,733782,91.16,89.09
2009-01-12,733785,88.84,86.95
2009-01-13,733786,86.73,87.11
2009-01-14,733787,85.54,84.37
2009-01-15,733788,84.12,84.4
2009-01-16,733789,85.86,85.06
2009-01-20,733793,84.23,80.57
2009-01-21,733794,81.94,84.05
2009-01-22,733795,82.42,82.75
2009-01-23,733796,80.9,83.11
2009-01-26,733799,83.59,83.68
2009-01-27,733800,84.13,84.53
2009-01-28,733801,86.4,87.39
2009-01-29,733802,86.11,84.55
2009-01-30,733803,84.98,82.83
2009-02-02,733806,81.57,82.58
2009-02-03,733807,83.1,83.74
2009-02-04,733808,84.3,83.33
2009-02-05,733809,82.7,84.57
2009-02-06,733810,84.86,86.98
2009-02-09,733813,86.96,87.1
2009-02-10,733814,86.27,83.11
2009-02-11,733815,83.45,83.6
2009-02-12,733816,82.17,83.66
2009-02-13,733817,83.55,82.76
2009-02-17,733821,80.16,79.22
2009-02-18,733822,79.79,79.03
2009-02-19,733823,79.84,78.18
2009-02-20,733824,76.73,77.42
2009-02-23,733827,78.27,74.65
2009-02-24,733828,75.29,77.48
2009-02-25,733829,77.14,76.87
2009-02-26,733830,77.82,75.62
2009-02-27,733831,74.01,73.93
2009-03-02,733834,72.52,70.6
2009-03-03,733835,71.61,70.07
2009-03-04,733836,71.23,71.73
2009-03-05,733837,70.1,68.8
2009-03-06,733838,69.4,68.92
2009-03-09,733841,67.95,68.11
2009-03-10,733842,69.51,72.17
2009-03-11,733843,73,72.64
2009-03-12,733844,72.62,75.5
2009-03-13,733845,76.01,76.09
2009-03-16,733848,76.96,75.86
2009-03-17,733849,76.07,78.18
2009-03-18,733850,77.81,79.93
2009-03-19,733851,80.93,78.94
2009-03-20,733852,78.76,76.71
2009-03-23,733855,78.74,82.22
2009-03-24,733856,81.24,80.6
2009-03-25,733857,81.23,81.45
2009-03-26,733858,82.25,83.11
2009-03-27,733859,82.05,81.61
2009-03-30,733862,79.8,78.79
2009-03-31,733863,79.56,79.52
2009-04-01,733864,78.53,81.06
2009-04-02,733865,83.08,83.43
2009-04-03,733866,83.49,84.26
2009-04-06,733869,83.34,83.6
2009-04-07,733870,82.25,81.65
2009-04-08,733871,82.06,82.53
2009-04-09,733872,84.67,85.81
2009-04-13,733876,84.92,85.83
2009-04-14,733877,85.03,84.35
2009-04-15,733878,83.84,85.25
2009-04-16,733879,85.93,86.5
2009-04-17,733880,86.83,87.08
2009-04-20,733883,85.54,83.43
2009-04-21,733884,82.82,85.06
2009-04-22,733885,84.29,84.54
2009-04-23,733886,84.71,85.37
2009-04-24,733887,86.03,86.66
2009-04-27,733890,85.68,85.84
2009-04-28,733891,84.97,85.57
2009-04-29,733892,86.52,87.39
2009-04-30,733893,88.55,87.42
2009-05-01,733894,87.44,87.89
2009-05-04,733897,88.55,90.88
2009-05-05,733898,90.57,90.57
2009-05-06,733899,91.68,92.14
2009-05-07,733900,93.01,90.86
2009-05-08,733901,92.03,92.98
2009-05-11,733904,91.7,91.24
2009-05-12,733905,91.63,90.97
2009-05-13,733906,89.74,88.68
2009-05-14,733907,88.72,89.44
2009-05-15,733908,89.37,88.71
2009-05-18,733911,89.55,91.23
2009-05-19,733912,91.18,91.12
2009-05-20,733913,91.95,90.51
2009-05-21,733914,89.46,89.21
2009-05-22,733915,89.46,89.02
2009-05-26,733919,88.36,91.3
2009-05-27,733920,91.44,89.67
2009-05-28,733921,90.46,90.92
2009-05-29,733922,91.42,92.53
2009-06-01,733925,93.67,94.77
2009-06-02,733926,94.4,94.85
2009-06-03,733927,94.04,93.65
2009-06-04,733928,94,94.53
2009-06-05,733929,95.49,94.55
2009-06-08,733932,93.84,94.16
2009-06-09,733933,94.69,94.64
2009-06-10,733934,95.48,94.4
2009-06-11,733935,94.58,94.82
2009-06-12,733936,94.4,95.08
2009-06-15,733939,93.96,92.9
2009-06-16,733940,93.23,91.64
2009-06-17,733941,91.6,91.55
2009-06-18,733942,91.69,92.22
2009-06-19,733943,92.58,92.04
2009-06-22,733946,91.14,89.28
2009-06-23,733947,89.47,89.35
2009-06-24,733948,90.16,90.12
2009-06-25,733949,89.67,92.08
2009-06-26,733950,91.77,91.84
2009-06-29,733953,92.11,92.7
2009-06-30,733954,92.72,91.95
2009-07-01,733955,92.34,92.33
2009-07-02,733956,91.13,89.81
2009-07-06,733960,88.94,89.8
2009-07-07,733961,89.71,88.06
2009-07-08,733962,88.59,88
2009-07-09,733963,88.61,88.17
2009-07-10,733964,87.7,87.96
2009-07-13,733967,88.31,90.1
2009-07-14,733968,90.38,90.61
2009-07-15,733969,91.81,93.26
2009-07-16,733970,93,93.11
2009-07-17,733971,94.06,94.13
2009-07-20,733974,94.68,95.13
2009-07-21,733975,95.87,95.57
2009-07-22,733976,94.96,95.55
2009-07-23,733977,95.61,97.66
2009-07-24,733978,97.2,98.06
2009-07-27,733981,97.88,98.35
2009-07-28,733982,97.66,97.89
2009-07-29,733983,97.44,97.65
2009-07-30,733984,98.83,98.67
2009-07-31,733985,98.65,98.81
2009-08-03,733988,99.85,100.44
2009-08-04,733989,99.99,100.7
2009-08-05,733990,100.77,100.41
2009-08-06,733991,100.87,99.89
2009-08-07,733992,100.94,101.2
2009-08-10,733995,100.74,100.99
2009-08-11,733996,100.54,99.73
2009-08-12,733997,99.56,100.8
2009-08-13,733998,101.26,101.57
2009-08-14,733999,101.52,100.79
2009-08-17,734002,98.85,98.31
2009-08-18,734003,98.53,99.09
2009-08-19,734004,98.31,99.96
2009-08-20,734005,100.09,100.99
2009-08-21,734006,101.82,102.97
2009-08-24,734009,103.39,102.96
2009-08-25,734010,103.37,103.16
2009-08-26,734011,102.84,103.17
2009-08-27,734012,103.11,103.4
2009-08-28,734013,104.23,103.38
2009-08-31,734016,102.37,102.46
2009-09-01,734017,101.95,100.2
2009-09-02,734018,99.78,99.82
2009-09-03,734019,100.4,100.65
2009-09-04,734020,100.85,102.06
2009-09-08,734024,103,102.94
2009-09-09,734025,103.12,103.73
2009-09-10,734026,103.8,104.79
2009-09-11,734027,104.99,104.77
2009-09-14,734030,103.88,105.28
2009-09-15,734031,105.45,105.72
2009-09-16,734032,106.1,107.32
2009-09-17,734033,107.17,107.16
2009-09-18,734034,107.15,106.72
2009-09-21,734037,105.89,106.45
2009-09-22,734038,107.08,107.07
2009-09-23,734039,107.32,106.18
2009-09-24,734040,106.41,105.01
2009-09-25,734041,104.78,104.45
2009-09-28,734044,104.85,106.32
2009-09-29,734045,106.51,106
2009-09-30,734046,106.36,105.59
2009-10-01,734047,103,102.97
2009-10-02,734048,102.02,102.49
2009-10-05,734051,102.9,104.02
2009-10-06,734052,104.77,105.51
2009-10-07,734053,105.27,105.8
2009-10-08,734054,106.55,106.61
2009-10-09,734055,106.64,107.26
2009-10-12,734058,107.76,107.68
2009-10-13,734059,107.39,107.46
2009-10-14,734060,108.72,109.31
2009-10-15,734061,108.78,109.71
2009-10-16,734062,108.8,108.89
2009-10-19,734065,109.07,109.79
2009-10-20,734066,109.95,109.21
2009-10-21,734067,109.04,108.23
2009-10-22,734068,108.19,109.33
2009-10-23,734069,109.69,108.08
2009-10-26,734072,108.2,106.91
2009-10-27,734073,107.03,106.42
2009-10-28,734074,106.15,104.41
2009-10-29,734075,105.19,106.65
2009-10-30,734076,106.3,103.56
2009-11-02,734079,104.13,104.32
2009-11-03,734080,103.74,104.65
2009-11-04,734081,105.51,104.92
2009-11-05,734082,105.66,106.85
2009-11-06,734083,106.26,107.13
2009-11-09,734086,107.95,109.57
2009-11-10,734087,109.31,109.59
2009-11-11,734088,110.31,110.15
2009-11-12,734089,110,109.03
2009-11-13,734090,109.31,109.62
2009-11-16,734093,110.38,111.21
2009-11-17,734094,110.92,111.34
2009-11-18,734095,111.26,111.27
2009-11-19,734096,110.51,109.82
2009-11-20,734097,109.25,109.43
2009-11-23,734100,110.72,110.82
2009-11-24,734101,111,110.99
2009-11-25,734102,111.17,111.38
2009-11-27,734104,108.4,109.57
2009-11-30,734107,109.48,109.94
2009-12-01,734108,110.92,111.3
2009-12-02,734109,111.28,111.25
2009-12-03,734110,111.55,110.38
2009-12-04,734111,111.84,111.01
2009-12-07,734114,110.91,110.84
2009-12-08,734115,110.04,109.61
2009-12-09,734116,109.58,110.02
2009-12-10,734117,110.7,110.64
2009-12-11,734118,111.11,111.11
2009-12-14,734121,111.87,111.87
2009-12-15,734122,111.46,111.35
2009-12-16,734123,111.8,111.52
2009-12-17,734124,110.72,110.18
2009-12-18,734125,110.2,110.21
2009-12-21,734128,110.76,111.33
2009-12-22,734129,111.57,111.73
2009-12-23,734130,112,111.95
2009-12-24,734131,112.19,112.48
2009-12-28,734135,112.9,112.72
2009-12-29,734136,113.01,112.56
2009-12-30,734137,112.23,112.52
2009-12-31,734138,112.77,111.44
2010-01-04,734142,112.37,113.33
2010-01-05,734143,113.26,113.63
2010-01-06,734144,113.52,113.71
2010-01-07,734145,113.5,114.19
2010-01-08,734146,113.89,114.57
2010-01-11,734149,115.08,114.73
2010-01-12,734150,113.97,113.66
2010-01-13,734151,113.95,114.62
2010-01-14,734152,114.49,114.93
2010-01-15,734153,114.73,113.64
2010-01-19,734157,113.62,115.06
2010-01-20,734158,114.28,113.89
2010-01-21,734159,113.92,111.7
2010-01-22,734160,111.2,109.21
2010-01-25,734163,110.21,109.77
2010-01-26,734164,109.34,109.31
2010-01-27,734165,109.17,109.83
2010-01-28,734166,110.19,108.57
2010-01-29,734167,109.04,107.39
2010-02-01,734170,108.15,109.06
2010-02-02,734171,109.26,110.38
2010-02-03,734172,109.88,109.83
2010-02-04,734173,108.98,106.44
2010-02-05,734174,106.56,106.66
2010-02-08,734177,106.74,105.89
2010-02-09,734178,107.13,107.22
2010-02-10,734179,107.05,107.01
2010-02-11,734180,106.87,108.13
2010-02-12,734181,106.99,108.04
2010-02-16,734185,108.86,109.74
2010-02-17,734186,110.27,110.26
2010-02-18,734187,110.08,110.91
2010-02-19,734188,110.62,111.14
2010-02-22,734191,111.55,111.16
2010-02-23,734192,110.86,109.81
2010-02-24,734193,110.14,110.82
2010-02-25,734194,109.24,110.67
2010-02-26,734195,110.77,110.74
2010-03-01,734198,111.2,111.89
2010-03-02,734199,112.37,112.2
2010-03-03,734200,112.49,112.3
2010-03-04,734201,112.45,112.64
2010-03-05,734202,113.37,114.25
2010-03-08,734205,114.26,114.27
2010-03-09,734206,113.93,114.46
2010-03-10,734207,114.51,114.97
2010-03-11,734208,114.7,115.45
2010-03-12,734209,115.95,115.46
2010-03-15,734212,115.26,115.49
2010-03-16,734213,115.81,116.41
2010-03-17,734214,116.76,117.1
2010-03-18,734215,117.11,117.04
2010-03-19,734216,115.97,115.97
2010-03-22,734219,115.31,116.59
2010-03-23,734220,116.76,117.41
2010-03-24,734221,116.97,116.84
2010-03-25,734222,117.63,116.65
2010-03-26,734223,116.87,116.58
2010-03-29,734226,117.17,117.32
2010-03-30,734227,117.46,117.4
2010-03-31,734228,116.95,117
2010-04-01,734229,117.8,117.8
2010-04-05,734233,118.25,118.76
2010-04-06,734234,118.42,119.04
2010-04-07,734235,118.8,118.36
2010-04-08,734236,117.95,118.77
2010-04-09,734237,119.02,119.55
2010-04-12,734240,119.7,119.74
2010-04-13,734241,119.62,119.83
2010-04-14,734242,120.27,121.19
2010-04-15,734243,120.99,121.29
2010-04-16,734244,120.86,119.36
2010-04-19,734247,119.01,119.81
2010-04-20,734248,120.56,120.88
2010-04-21,734249,120.95,120.66
2010-04-22,734250,119.81,121.02
2010-04-23,734251,120.94,121.81
2010-04-26,734254,121.85,121.35
2010-04-27,734255,120.65,118.48
2010-04-28,734256,119.05,119.38
2010-04-29,734257,120.1,120.86
2010-04-30,734258,120.88,118.81
2010-05-03,734261,119.38,120.35
2010-05-04,734262,119.01,117.52
2010-05-05,734263,116.56,116.82
2010-05-06,734264,116.26,112.94
2010-05-07,734265,112.64,111.26
2010-05-10,734268,115.81,116.16
2010-05-11,734269,115.07,115.83
2010-05-12,734270,116.29,117.45
2010-05-13,734271,117.13,115.99
2010-05-14,734272,115.12,113.89
2010-05-17,734275,114.2,113.95
2010-05-18,734276,114.88,112.4
2010-05-19,734277,111.77,111.76
2010-05-20,734278,109.38,107.54
2010-05-21,734279,105.91,109.11
2010-05-24,734282,108.52,107.71
2010-05-25,734283,105.11,107.82
2010-05-26,734284,108.48,107.17
2010-05-27,734285,109.19,110.76
2010-05-28,734286,110.64,109.37
2010-06-01,734290,108.35,107.53
2010-06-02,734291,108.08,110.33
2010-06-03,734292,110.65,110.71
2010-06-04,734293,108.61,106.82
2010-06-07,734296,107.2,105.49
2010-06-08,734297,105.57,106.62
2010-06-09,734298,107.24,106.05
2010-06-10,734299,107.86,109.15
2010-06-11,734300,108.19,109.68
2010-06-14,734303,110.52,109.51
2010-06-15,734304,110.28,112
2010-06-16,734305,111.42,111.96
2010-06-17,734306,112.28,112.14
2010-06-18,734307,111.83,111.73
2010-06-21,734310,113.12,111.41
2010-06-22,734311,111.41,109.57
2010-06-23,734312,109.64,109.23
2010-06-24,734313,108.69,107.42
2010-06-25,734314,107.74,107.87
2010-06-28,734317,108.03,107.53
2010-06-29,734318,106.02,104.21
2010-06-30,734319,103.92,103.22
2010-07-01,734320,103.15,102.76
2010-07-02,734321,103.11,102.2
2010-07-06,734325,103.64,102.87
2010-07-07,734326,103.13,106.11
2010-07-08,734327,107,107.16
2010-07-09,734328,107.13,107.96
2010-07-12,734331,107.6,108.03
2010-07-13,734332,109.15,109.66
2010-07-14,734333,109.31,109.65
2010-07-15,734334,109.61,109.68
2010-07-16,734335,109.09,106.66
2010-07-19,734338,107.05,107.29
2010-07-20,734339,105.87,108.48
2010-07-21,734340,109.04,107.07
2010-07-22,734341,108.34,109.46
2010-07-23,734342,109.24,110.41
2010-07-26,734345,110.6,111.56
2010-07-27,734346,112.17,111.55
2010-07-28,734347,111.32,110.83
2010-07-29,734348,111.52,110.29
2010-07-30,734349,109.17,110.27
2010-08-02,734352,111.99,112.76
2010-08-03,734353,112.48,112.22
2010-08-04,734354,112.53,112.97
2010-08-05,734355,112.25,112.85
2010-08-06,734356,111.74,112.39
2010-08-09,734359,112.92,112.99
2010-08-10,734360,112.03,112.38
2010-08-11,734361,110.65,109.3
2010-08-12,734362,107.65,108.63
2010-08-13,734363,108.29,108.31
2010-08-16,734366,107.57,108.26
2010-08-17,734367,109.19,109.59
2010-08-18,734368,109.54,109.79
2010-08-19,734369,109.22,107.88
2010-08-20,734370,107.56,107.53
2010-08-23,734373,108.04,107.12
2010-08-24,734374,105.95,105.53
2010-08-25,734375,104.95,105.94
2010-08-26,734376,106.44,105.23
2010-08-27,734377,105.89,106.86
2010-08-30,734380,106.58,105.31
2010-08-31,734381,104.92,105.31
2010-09-01,734382,106.73,108.46
2010-09-02,734383,108.72,109.47
2010-09-03,734384,110.54,110.89
2010-09-07,734388,110.37,109.64
2010-09-08,734389,109.86,110.41
2010-09-09,734390,111.65,110.92
2010-09-10,734391,111.12,111.48
2010-09-13,734394,112.58,112.72
2010-09-14,734395,112.5,112.65
2010-09-15,734396,112.32,113.08
2010-09-16,734397,112.73,113.05
2010-09-17,734398,113.04,112.49
2010-09-20,734401,112.88,114.21
2010-09-21,734402,114.3,113.98
2010-09-22,734403,113.8,113.42
2010-09-23,734404,112.49,112.5
2010-09-24,734405,113.75,114.82
2010-09-27,734408,114.86,114.27
2010-09-28,734409,114.42,114.67
2010-09-29,734410,114.38,114.47
2010-09-30,734411,115.05,114.13
2010-10-01,734412,114.99,114.61
2010-10-04,734415,114.37,113.75
2010-10-05,734416,114.8,116.04
2010-10-06,734417,116.02,116.03
2010-10-07,734418,116.5,115.89
2010-10-08,734419,116.05,116.54
2010-10-11,734422,116.72,116.65
2010-10-12,734423,116.27,117.01
2010-10-13,734424,117.66,117.92
2010-10-14,734425,117.81,117.46
2010-10-15,734426,118.28,117.7
2010-10-18,734429,117.74,118.28
2010-10-19,734430,117.19,116.73
2010-10-20,734431,116.94,117.87
2010-10-21,734432,118.4,118.13
2010-10-22,734433,118.31,118.35
2010-10-25,734436,119.14,118.7
2010-10-26,734437,118.1,118.72
2010-10-27,734438,117.89,118.38
2010-10-28,734439,119.06,118.4
2010-10-29,734440,118.28,118.49
2010-11-01,734443,119.07,118.53
2010-11-02,734444,119.42,119.47
2010-11-03,734445,119.68,119.95
2010-11-04,734446,121.28,122.26
2010-11-05,734447,122.34,122.72
2010-11-08,734450,122.34,122.49
2010-11-09,734451,122.82,121.61
2010-11-10,734452,121.58,122.1
2010-11-11,734453,121.05,121.64
2010-11-12,734454,120.82,120.2
2010-11-15,734457,120.58,120.03
2010-11-16,734458,119.29,118.16
2010-11-17,734459,118.21,118.22
2010-11-18,734460,119.36,119.96
2010-11-19,734461,119.9,120.29
2010-11-22,734464,119.69,120.19
2010-11-23,734465,118.77,118.45
2010-11-24,734466,119.2,120.2
2010-11-26,734468,119.16,118.8
2010-11-29,734471,118.5,119.16
2010-11-30,734472,117.98,118.49
2010-12-01,734473,120.2,121.01
2010-12-02,734474,121.2,122.56
2010-12-03,734475,122.14,122.89
2010-12-06,734478,122.63,122.76
2010-12-07,734479,123.94,122.83
2010-12-08,734480,122.98,123.28
2010-12-09,734481,123.97,123.76
2010-12-10,734482,124.14,124.48
2010-12-13,734485,125.05,124.56
2010-12-14,734486,124.75,124.67
2010-12-15,734487,124.44,124.1
2010-12-16,734488,124.18,124.82
2010-12-17,734489,124.08,124.3
2010-12-20,734492,124.64,124.6
2010-12-21,734493,124.99,125.39
2010-12-22,734494,125.48,125.78
2010-12-23,734495,125.64,125.6
2010-12-27,734499,125.13,125.65
2010-12-28,734500,125.9,125.83
2010-12-29,734501,125.98,125.92
2010-12-30,734502,125.8,125.72
2010-12-31,734503,125.53,125.75
2011-01-03,734506,126.71,127.05
2011-01-04,734507,127.33,126.98
2011-01-05,734508,126.58,127.64
2011-01-06,734509,127.69,127.39
2011-01-07,734510,127.56,127.14
2011-01-10,734513,126.58,126.98
2011-01-11,734514,127.44,127.43
2011-01-12,734515,128.21,128.58
2011-01-13,734516,128.63,128.37
2011-01-14,734517,128.19,129.3
2011-01-18,734521,129.18,129.52
2011-01-19,734522,129.41,128.25
2011-01-20,734523,127.96,128.08
2011-01-21,734524,128.88,128.37
2011-01-24,734527,128.29,129.1
2011-01-25,734528,128.76,129.17
2011-01-26,734529,129.49,129.67
2011-01-27,734530,129.7,129.99
2011-01-28,734531,130.14,127.72
2011-01-31,734534,128.07,128.68
2011-02-01,734535,129.46,130.74
2011-02-02,734536,130.4,130.49
2011-02-03,734537,130.26,130.78
2011-02-04,734538,130.83,131.15
2011-02-07,734541,131.44,131.97
2011-02-08,734542,132.09,132.57
2011-02-09,734543,132.21,132.27
2011-02-10,734544,131.6,132.32
2011-02-11,734545,131.8,133.11
2011-02-14,734548,133.03,133.43
2011-02-15,734549,133.02,133.01
2011-02-16,734550,133.46,133.85
2011-02-17,734551,133.46,134.25
2011-02-18,734552,134.37,134.53
2011-02-22,734556,133.12,131.83
2011-02-23,734557,131.75,131.02
2011-02-24,734558,130.88,130.93
2011-02-25,734559,131.48,132.33
2011-02-28,734562,132.82,133.15
2011-03-01,734563,133.57,130.93
2011-03-02,734564,130.75,131.21
2011-03-03,734565,132.4,133.47
2011-03-04,734566,133.37,132.47
2011-03-07,734569,132.86,131.43
2011-03-08,734570,131.64,132.58
2011-03-09,734571,132.32,132.39
2011-03-10,734572,131,129.94
2011-03-11,734573,129.52,130.84
2011-03-14,734576,129.99,130.05
2011-03-15,734577,126.59,128.56
2011-03-16,734578,128.15,126.18
2011-03-17,734579,128,127.85
2011-03-18,734580,128.84,127.76
2011-03-21,734583,129.35,129.74
2011-03-22,734584,129.72,129.29
2011-03-23,734585,128.93,129.66
2011-03-24,734586,130.4,130.9
2011-03-25,734587,131.24,131.3
2011-03-28,734590,131.58,130.98
2011-03-29,734591,130.87,131.86
2011-03-30,734592,132.55,132.77
2011-03-31,734593,132.6,132.59
2011-04-01,734594,133.41,133.15
2011-04-04,734597,133.43,133.26
2011-04-05,734598,133,133.24
2011-04-06,734599,133.88,133.66
2011-04-07,734600,133.42,133.32
2011-04-08,734601,133.91,132.86
2011-04-11,734604,133,132.46
2011-04-12,734605,131.72,131.47
2011-04-13,734606,132.08,131.46
2011-04-14,734607,130.7,131.56
2011-04-15,734608,131.8,132.04
2011-04-18,734611,130.59,130.56
2011-04-19,734612,130.76,131.31
2011-04-20,734613,132.88,133.1
2011-04-21,734614,133.79,133.78
2011-04-25,734618,133.68,133.64
2011-04-26,734619,134.05,134.79
2011-04-27,734620,135.05,135.67
2011-04-28,734621,135.43,136.11
2011-04-29,734622,136.16,136.43
2011-05-02,734625,137.07,136.22
2011-05-03,734626,135.96,135.73
2011-05-04,734627,135.67,134.83
2011-05-05,734628,134.08,133.61
2011-05-06,734629,134.94,134.2
2011-05-09,734632,134.19,134.72
2011-05-10,734633,135.17,135.87
2011-05-11,734634,135.67,134.44
2011-05-12,734635,134.08,135.08
2011-05-13,734636,135.15,134.04
2011-05-16,734639,133.56,133.19
2011-05-17,734640,132.69,133.17
2011-05-18,734641,133.24,134.36
2011-05-19,734642,134.8,134.68
2011-05-20,734643,134.33,133.61
2011-05-23,734646,131.98,132.06
2011-05-24,734647,132.44,131.95
2011-05-25,734648,131.42,132.39
2011-05-26,734649,132.03,133
2011-05-27,734650,133.37,133.51
2011-05-31,734654,134.77,134.9
2011-06-01,734655,134.51,131.87
2011-06-02,734656,131.96,131.73
2011-06-03,734657,130.15,130.42
2011-06-06,734660,130.09,129.04
2011-06-07,734661,129.7,128.96
2011-06-08,734662,128.76,128.42
2011-06-09,734663,128.77,129.4
2011-06-10,734664,128.85,127.6
2011-06-13,734667,127.89,127.7
2011-06-14,734668,128.87,129.32
2011-06-15,734669,128.24,127.02
2011-06-16,734670,127.06,127.3
2011-06-17,734671,127.93,127.05
2011-06-20,734674,126.62,127.7
2011-06-21,734675,128.36,129.45
2011-06-22,734676,129.05,128.67
2011-06-23,734677,127.16,128.3
2011-06-24,734678,128.27,126.81
2011-06-27,734681,126.89,127.94
2011-06-28,734682,128.45,129.61
2011-06-29,734683,130.2,130.72
2011-06-30,734684,131.14,131.97
2011-07-01,734685,132.09,133.92
2011-07-05,734689,133.78,133.81
2011-07-06,734690,133.49,133.97
2011-07-07,734691,135.16,135.36
2011-07-08,734692,133.83,134.4
2011-07-11,734695,132.75,131.97
2011-07-12,734696,131.69,131.4
2011-07-13,734697,132.09,131.84
2011-07-14,734698,132.17,130.93
2011-07-15,734699,131.66,131.69
2011-07-18,734702,131.08,130.61
2011-07-19,734703,131.34,132.73
2011-07-20,734704,133.07,132.65
2011-07-21,734705,133.4,134.49
2011-07-22,734706,134.52,134.58
2011-07-25,734709,133.3,133.83
2011-07-26,734710,133.74,133.33
2011-07-27,734711,132.59,130.6
2011-07-28,734712,130.6,130.22
2011-07-29,734713,128.91,129.33
2011-08-01,734716,130.84,128.78
2011-08-02,734717,127.81,125.49
2011-08-03,734718,125.66,126.17
2011-08-04,734719,124.42,120.26
2011-08-05,734720,121.76,120.08
2011-08-08,734723,116.91,112.26
2011-08-09,734724,114.07,117.48
2011-08-10,734725,115.26,112.29
2011-08-11,734726,113.26,117.33
2011-08-12,734727,118.4,118.12
2011-08-15,734730,119.19,120.62
2011-08-16,734731,119.47,119.59
2011-08-17,734732,120.25,119.67
2011-08-18,734733,116.5,114.51
2011-08-19,734734,112.96,112.64
2011-08-22,734737,115.17,112.73
2011-08-23,734738,113.15,116.44
2011-08-24,734739,116.19,118.08
2011-08-25,734740,118.73,116.28
2011-08-26,734741,115.69,117.97
2011-08-29,734744,119.56,121.36
